域名	解析IP	开放端口	WEB服务器	网站状态
gery.vip.com	120.83.182.132	80,443	nginx	80:(404) 未找到
gldt.vip.com	120.83.182.132	80,443	nginx	80:正常访问
glks.vip.com	120.83.182.133	80,443	nginx	80:正常访问
guyi.vip.com	183.6.216.44	80,443	nginx	80:正常访问
hqbb.vip.com	183.6.216.42	80,443	nginx	80:正常访问
hswn.vip.com	183.6.216.43	80,443	nginx	80:正常访问
hune.vip.com	183.6.216.44	80,443	nginx	80:正常访问
jgjf.vip.com	183.6.216.41	80,443	nginx	80:(404) 未找到
jhsp.vip.com	183.6.216.42	80,443	nginx	80:正常访问
jidu.vip.com	183.6.216.41	80,443	nginx	80:正常访问
jkmj.vip.com	183.6.216.41	80,443	nginx	80:正常访问
jrda.vip.com	183.6.216.43	80,443	nginx	80:正常访问
jrhd.vip.com	120.83.182.131	80,443	nginx	80:(405) 不允许的方法
kdep.vip.com	183.6.216.44	80,443	nginx	80:正常访问
kena.vip.com	120.83.182.133	80,443	nginx	80:正常访问
keyu.vip.com	183.6.216.44	80,443	nginx	80:正常访问
kiwy.vip.com	183.6.216.44	80,443	nginx	80:正常访问
ksfs.vip.com	183.6.216.43	80,443	nginx	80:正常访问
ldmm.vip.com	183.6.216.44	80,443	nginx	80:正常访问
lkwd.vip.com	183.240.49.133	80	nginx	80:正常访问
lmyk.vip.com	183.6.216.42	80,443	nginx	80:正常访问
ltvt.vip.com	183.6.216.41	80,443	nginx	80:正常访问
lusn.vip.com	183.6.216.43	80,443	nginx	80:正常访问
lvfu.vip.com	183.6.216.42	80,443	nginx	80:正常访问
lxds.vip.com	183.6.216.41	80,443	nginx	80:正常访问
m2fa.vip.com	183.61.170.125	443	nginx	443:(404) 未找到
mkbl.vip.com	183.6.216.43	80,443	nginx	80:正常访问
mlbl.vip.com	183.6.216.41	80,443	nginx	80:正常访问
modi.vip.com	183.6.216.42	80,443	nginx	80:(404) 未找到
mops.vip.com	64.125.34.249,64.125.34.252,64.125.34.253,64.125.34.251,64.125.34.243	80,443	web cache	80:(503) 服务器不可用
msjc.vip.com	183.6.216.43	80,443	nginx	80:正常访问
mula.vip.com	183.6.216.43	80,443	nginx	80:正常访问
mvfq.vip.com	183.6.216.41	80,443	nginx	80:正常访问
mwyd.vip.com	183.6.216.43	80,443	nginx	80:正常访问
mxjd.vip.com	120.83.182.133	80,443	nginx	80:正常访问
mxfd.vip.com	183.240.49.132	80	nginx	80:正常访问
myjc.vip.com	183.6.216.41	80,443	nginx	80:正常访问
npay.vip.com	183.6.216.41	80,443	nginx	80:正常访问
nzdz.vip.com	183.6.216.41	80,443	nginx	80:正常访问
oapi.vip.com	14.17.85.14,14.17.91.14	-	端口未开放	端口未开放
oxus.vip.com	120.83.182.134	80,443	nginx	80:正常访问
papo.vip.com	183.6.216.43	80,443	nginx	80:正常访问
pns7.vip.com	116.31.114.51	-	端口未开放	端口未开放
pnsa.vip.com	116.31.114.52	-	端口未开放	端口未开放
pns2.vip.com	116.31.114.51	-	端口未开放	端口未开放
pns6.vip.com	116.31.114.51	-	端口未开放	端口未开放
pnsc.vip.com	116.31.114.52	-	端口未开放	端口未开放
pnse.vip.com	116.31.114.52	-	端口未开放	端口未开放
pnsf.vip.com	116.31.114.52	-	端口未开放	端口未开放
pns5.vip.com	116.31.114.51	-	端口未开放	端口未开放
pns0.vip.com	116.31.114.51	-	端口未开放	端口未开放
pns1.vip.com	116.31.114.51	-	端口未开放	端口未开放
pns9.vip.com	116.31.114.52	-	端口未开放	端口未开放
pns4.vip.com	116.31.114.51	-	端口未开放	端口未开放
pnsd.vip.com	116.31.114.52	-	端口未开放	端口未开放
pns3.vip.com	116.31.114.51	-	端口未开放	端口未开放
pns8.vip.com	116.31.114.52	-	端口未开放	端口未开放
pnsb.vip.com	116.31.114.52	-	端口未开放	端口未开放
qjlp.vip.com	183.6.216.41	80,443	nginx	80:(404) 未找到
reco.vip.com	183.240.49.131	80,443	nginx	80:正常访问
rido.vip.com	183.6.216.41	80,443	nginx	80:正常访问
rsks.vip.com	183.240.49.134	80,443	nginx	80:正常访问
sdip.vip.com	183.6.216.44	80,443	nginx	80:正常访问
sgwl.vip.com	183.6.216.42	80,443	nginx	80:正常访问
sh11.vip.com	183.6.216.42	80,443	nginx	80:正常访问
shkl.vip.com	183.6.216.44	80,443	nginx	80:(404) 未找到
slem.vip.com	183.6.216.41	80,443	nginx	80:正常访问
smsj.vip.com	183.6.216.43	80,443	nginx	80:正常访问
ssww.vip.com	183.6.216.41	80,443	nginx	80:正常访问
sywd.vip.com	183.6.216.44	80,443	nginx	80:正常访问
syma.vip.com	183.6.216.43	80,443	nginx	80:正常访问
