域名	解析IP	开放端口	WEB服务器	网站状态
jd.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
guangde.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
guangze.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
haian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jinrong.meituan.com	103.37.152.46,101.236.12.12	80,443	Tengine	80:正常访问
hanshan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
heihe.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
houma.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huadian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huairen.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huaibei.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
hualian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huangdao.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huangshan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huazhou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huidong.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huinan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
honghu.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
hshi.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huaiyang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huanghua.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huangnan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huaining.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huating.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huarong.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huaxian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huanxian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huayin.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
hunchun.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huixian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huoqiu.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huizhou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huozhou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huxian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
huzhou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiangyin.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiangyong.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
